State,University Name,City,ZIP Code,Enrollment (approx.),Notes (Accessibility, Taxes, etc.)
TX,Texas A&M University,College Station,77843,"73,000","Brazos County commercial property tax ~1.8%. Accessible via The Bus."
TX,The University of Texas at Austin,Austin,78712,"52,000","Travis County commercial property tax ~2.0%. Accessible via CapMetro."
TX,University of Houston,Houston,77204,"47,000","Harris County commercial property tax ~2.2%. Accessible via METRO."
TX,The University of Texas at Arlington,Arlington,76019,"48,000","Tarrant County commercial property tax ~2.1%. Accessible via Arlington Transit."
TX,University of North Texas,Denton,76203,"42,000","Denton County commercial property tax ~1.9%. Accessible via DCTA."
TX,Texas State University,San Marcos,78666,"38,000","Hays County commercial property tax ~1.9%. Accessible via The Bus."
TX,The University of Texas at Dallas,Richardson,75080,"31,000","Dallas County commercial property tax ~2.2%. Accessible via DART."
TX,The University of Texas at San Antonio,San Antonio,78249,"34,000","Bexar County commercial property tax ~2.0%. Accessible via VIA."
TX,Texas Tech University,Lubbock,79409,"40,000","Lubbock County commercial property tax ~1.8%. Accessible via Citibus."
TX,The University of Texas at El Paso,El Paso,79968,"25,000","El Paso County commercial property tax ~2.3%. Accessible via Sun Metro."
TX,Sam Houston State University,Huntsville,77341,"21,000","Walker County commercial property tax ~1.7%. Accessible via Huntsville Shuttle."
TX,Stephen F. Austin State University,Nacogdoches,75962,"12,000","Nacogdoches County commercial property tax ~1.6%. Limited public transit."
TX,Texas Woman's University,Denton,76204,"16,000","Denton County commercial property tax ~1.9%. Accessible via DCTA."
TX,Prairie View A&M University,Prairie View,77446,"9,500","Waller County commercial property tax ~2.0%. Limited public transit."
TX,Tarleton State University,Stephenville,76402,"14,000","Erath County commercial property tax ~1.7%. Accessible via The Shuttle."
TX,West Texas A&M University,Canyon,79016,"10,000","Randall County commercial property tax ~1.7%. Limited public transit."
TX,Texas A&M University-Corpus Christi,Corpus Christi,78412,"11,000","Nueces County commercial property tax ~2.1%. Accessible via CCRTA."
TX,Texas Southern University,Houston,77004,"9,000","Harris County commercial property tax ~2.2%. Accessible via METRO."
TX,Lamar University,Beaumont,77710,"17,000","Jefferson County commercial property tax ~2.3%. Accessible via Beaumont Municipal Transit."
